pseudocode,total_tch,male,female,transgender,gen_tch,sc_tch,st_tch,obc_tch,regular,contract,part_time,below_graduate,graduate,post_graduate_and_above,trained_comp,class_taught_pr,class_taught_upr,class_taught_pr_upr,class_taught_sec_only,class_taught_hsec_only,class_taught_upr_sec,class_taught_sec_hsec,class_taugt_pre_primary_only,class_taught_pr_and_pre_pri,teacher_involve_non_training_assignment,diploma_certificate,bachelor_of_ee,bed_equivalent,med_equivalent,other,none,diploma_special_edu,pursuing_rpc,diploma_ele_edu,early_childhood_tch,bed_nursery,trained_cwsn,Cluster,Deficit_Tier
8404938,8,4,4,0,2,0,2,4,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8406868,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8408546,2,1,1,0,1,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8414622,2,1,1,0,1,1,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8418532,3,1,2,0,3,0,0,0,3,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Server Deficit
8426288,6,5,1,0,1,0,1,4,6,0,0,1,2,3,2,1,2,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8431783,5,5,0,0,0,0,5,0,5,0,0,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,Server Deficit
8431957,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Server Deficit
8434460,8,6,2,0,2,1,1,4,8,0,0,2,3,3,3,2,2,4,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,0,1,Moderate Deficit
8437286,8,7,1,0,2,2,1,3,8,0,0,1,4,3,0,2,3,1,0,0,0,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8439957,8,5,3,0,0,1,0,7,8,0,0,0,8,0,0,1,3,4,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8442486,12,11,1,0,3,2,2,5,12,0,0,1,2,9,1,1,0,1,0,1,5,4,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,2,Well Equipped
8454056,2,2,0,0,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
8455594,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
8456704,4,4,0,0,0,0,0,4,4,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,Server Deficit
8461196,11,11,0,0,2,3,2,4,11,0,0,2,3,6,6,5,4,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,4,0,0,0,1,Moderate Deficit
8464723,8,8,0,0,5,2,1,0,8,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8466020,17,15,2,0,0,3,0,14,17,0,0,0,3,14,1,1,0,0,1,3,4,8,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,2,Well Equipped
8469944,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8471140,10,10,0,0,0,0,5,5,10,0,0,3,4,3,1,3,2,1,1,0,1,2,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
8484456,12,12,0,0,7,0,2,3,12,0,0,2,4,6,4,2,1,1,2,0,6,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,1,2,Well Equipped
8492272,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8498785,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8501784,2,2,0,0,0,0,0,2,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8510775,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
8511604,7,7,0,0,3,2,0,2,7,0,0,3,2,2,1,2,4,1,0,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,0,0,1,Moderate Deficit
8517317,2,2,0,0,1,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8521960,9,3,6,0,1,2,1,5,9,0,0,0,4,5,5,3,4,2,0,0,0,0,0,0,5,1,0,5,0,1,0,0,0,2,0,0,0,1,Moderate Deficit
8528910,6,5,1,0,0,3,0,3,6,0,0,1,4,1,1,2,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8529282,8,6,2,0,1,3,0,4,3,5,0,0,7,1,1,3,1,4,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,1,Moderate Deficit
8529628,9,9,0,0,3,0,2,4,9,0,0,1,5,3,3,1,1,1,1,0,3,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
8530453,2,1,1,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8532422,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8532568,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8537276,3,2,1,0,0,0,0,3,3,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8538568,6,4,2,0,1,1,1,3,6,0,0,0,1,5,1,2,3,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8542256,5,3,2,0,1,0,2,2,5,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8546281,11,10,1,0,0,3,6,2,11,0,0,0,3,8,6,0,2,0,0,3,4,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,Well Equipped
8560784,2,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
8560791,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
8574455,14,9,5,0,6,3,1,4,14,0,0,0,3,11,1,1,3,0,2,3,3,2,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,2,Well Equipped
8582571,15,10,5,0,2,1,2,10,15,0,0,3,4,8,2,3,2,0,3,0,4,3,0,0,0,2,0,11,1,0,0,0,0,1,0,0,0,2,Well Equipped
8593067,22,15,7,0,4,5,5,8,20,2,0,4,4,14,6,5,2,1,6,5,1,2,0,0,1,2,0,14,0,2,1,0,0,3,0,0,0,2,Well Equipped
8593402,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Server Deficit
8599794,16,14,2,0,4,4,2,6,16,0,0,5,7,4,4,7,0,1,4,1,2,1,0,0,0,3,1,9,0,0,0,0,0,3,0,0,0,2,Well Equipped
8601468,19,18,1,0,7,2,3,7,19,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,Well Equipped
8604781,2,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Server Deficit
8605388,17,9,8,0,7,3,1,6,17,0,0,1,5,11,11,5,3,0,3,0,4,0,2,0,2,0,0,12,0,0,0,0,0,5,0,0,1,2,Well Equipped
8625283,5,5,0,0,0,0,3,2,3,2,0,3,1,1,0,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
8628180,8,6,2,0,1,2,0,5,8,0,0,4,2,2,4,5,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8629587,3,3,0,0,0,1,1,1,3,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,Server Deficit
8632556,7,7,0,0,1,3,0,3,5,2,0,1,4,2,6,0,0,2,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8640008,10,4,6,0,3,1,1,5,2,3,5,0,6,4,6,0,5,5,0,0,0,0,0,0,4,0,0,5,0,1,4,0,0,0,0,0,2,1,Moderate Deficit
8655527,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Server Deficit
8659254,3,0,3,0,1,0,0,2,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Server Deficit
8665204,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Server Deficit
8666163,2,1,1,0,1,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8667288,11,6,5,0,3,2,3,3,11,0,0,0,6,5,3,6,3,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,1,1,Moderate Deficit
8669169,10,7,3,0,5,0,0,5,10,0,0,1,4,5,1,4,1,0,0,0,3,2,0,0,1,2,0,5,0,0,1,0,0,2,0,0,1,1,Moderate Deficit
8672378,2,1,1,0,0,1,1,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8674387,18,11,7,0,4,3,4,7,18,0,0,2,2,14,8,2,3,0,3,2,2,6,0,0,0,3,0,13,0,1,1,0,0,0,0,0,0,2,Well Equipped
8686382,9,5,4,0,5,3,0,1,8,1,0,1,8,0,2,0,8,0,0,0,0,0,1,0,1,1,1,7,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8693754,6,5,1,0,1,0,0,5,6,0,0,2,2,2,6,6,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8695935,9,8,1,0,1,2,1,5,9,0,0,1,2,6,5,2,1,0,3,1,1,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,2,1,Moderate Deficit
8696597,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8696953,2,2,0,0,0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
8698484,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8698679,7,3,4,0,2,2,0,3,7,0,0,1,2,4,0,2,4,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8706626,2,1,1,0,0,0,1,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
8707550,12,8,4,0,0,1,0,11,1,11,0,0,6,6,0,1,1,1,1,1,4,3,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,Moderate Deficit
8716033,2,2,0,0,0,0,0,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
8716190,2,2,0,0,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8716193,9,8,1,0,2,3,0,4,9,0,0,1,1,7,7,1,0,3,0,0,4,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8719628,11,8,3,0,0,0,0,11,11,0,0,1,7,3,2,1,0,4,1,0,5,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,2,1,Moderate Deficit
8719941,10,7,3,0,0,1,1,8,10,0,0,2,3,5,3,2,1,1,0,1,4,1,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,1,Moderate Deficit
8723912,10,8,2,0,3,1,0,6,10,0,0,0,8,2,0,2,0,3,0,0,5,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,Moderate Deficit
8725105,20,7,13,0,14,1,0,5,20,0,0,0,9,11,16,3,2,5,0,0,0,10,0,0,0,1,0,12,0,3,4,0,0,0,0,0,0,2,Well Equipped
8732016,13,3,10,0,4,3,0,6,13,0,0,3,6,4,1,5,5,3,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,1,0,0,0,1,Moderate Deficit
8735123,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8735983,2,2,0,0,0,1,0,1,2,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8736683,2,2,0,0,0,0,0,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
8743911,4,3,1,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8745790,4,1,3,0,0,1,0,3,4,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
8749537,2,0,2,0,1,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8756418,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Server Deficit
8757470,2,2,0,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8757718,2,1,1,0,0,1,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8757731,3,3,0,0,0,0,1,2,3,0,0,1,0,2,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
8759133,10,7,3,0,1,1,1,7,10,0,0,0,6,4,1,2,0,0,2,0,6,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,1,Moderate Deficit
8764015,2,2,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8766679,9,8,1,0,3,0,3,3,9,0,0,2,4,3,5,4,4,1,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,1,0,0,0,1,Moderate Deficit
8766727,9,6,3,0,5,1,0,3,9,0,0,0,7,2,0,3,3,0,1,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8774847,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8775768,2,2,0,0,0,1,0,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
8778029,2,1,1,0,0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8783496,14,14,0,0,0,2,6,6,14,0,0,3,6,5,6,4,2,2,2,1,2,1,0,0,0,3,0,9,0,1,0,0,0,1,0,0,0,2,Well Equipped
8794057,2,2,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Server Deficit
8800095,2,2,0,0,1,0,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Server Deficit
8803148,8,7,1,0,0,3,0,5,8,0,0,0,6,2,0,3,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,Moderate Deficit
8806646,2,2,0,0,0,0,1,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8813658,11,1,10,0,3,4,2,2,2,9,0,0,6,5,2,1,1,4,0,0,0,0,1,4,0,0,0,6,0,0,5,0,0,0,0,0,0,1,Moderate Deficit
8817621,3,1,2,0,1,0,0,2,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,Server Deficit
8825588,2,2,0,0,0,0,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8825608,22,9,13,0,4,2,6,10,22,0,0,0,5,17,2,0,0,0,4,7,7,4,0,0,0,0,0,19,1,1,1,0,0,0,0,0,0,2,Well Equipped
8832354,10,6,4,0,0,4,2,4,8,2,0,0,5,5,6,3,0,1,4,0,2,0,0,0,0,0,0,6,0,0,1,0,0,3,0,0,4,1,Moderate Deficit
8834711,2,0,2,0,2,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
8840118,22,9,13,0,14,2,0,6,22,0,0,0,14,8,12,8,0,5,0,0,7,0,1,1,0,1,2,7,0,9,1,0,2,0,0,0,11,2,Well Equipped
8848081,15,14,1,0,0,4,2,9,15,0,0,12,1,2,0,10,1,1,1,2,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,2,Well Equipped
8848990,6,4,2,0,0,0,3,3,6,0,0,2,4,0,1,2,3,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8853581,5,5,0,0,0,2,1,2,5,0,0,2,1,2,0,2,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,Server Deficit
8854657,9,9,0,0,2,2,2,3,9,0,0,0,1,8,2,0,1,2,0,0,4,2,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
8862370,5,3,2,0,4,1,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Server Deficit
8869305,2,1,1,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
8873345,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8878355,4,2,2,0,1,1,0,2,4,0,0,2,2,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
8880197,11,6,5,0,5,0,1,5,5,6,0,1,5,5,6,2,1,1,4,2,0,1,0,0,0,0,0,5,0,3,3,0,0,0,0,0,1,2,Well Equipped
8880843,2,2,0,0,1,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8880917,2,1,1,0,0,0,0,2,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
8881156,2,2,0,0,1,0,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Server Deficit
8881797,3,1,2,0,0,0,0,3,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,Server Deficit
8883147,2,2,0,0,0,0,0,2,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,Server Deficit
8891807,6,5,1,0,2,0,1,3,6,0,0,0,1,5,5,1,4,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8904568,6,4,2,0,0,1,2,3,6,0,0,0,6,0,2,2,4,0,0,0,0,0,0,0,2,2,0,3,0,0,0,1,0,0,0,0,1,1,Moderate Deficit
8912599,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8913836,3,3,0,0,0,0,0,3,3,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Server Deficit
8914654,2,2,0,0,0,0,1,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8916156,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Server Deficit
8928333,4,2,2,0,3,1,0,0,4,0,0,0,1,3,3,1,2,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,Server Deficit
8932782,2,2,0,0,0,1,0,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8943298,13,8,5,0,6,4,2,1,13,0,0,10,1,2,0,3,10,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,1,Moderate Deficit
8944584,5,3,2,0,1,0,1,3,5,0,0,1,1,3,4,2,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8951100,10,9,1,0,7,2,0,1,10,0,0,1,7,2,2,4,1,0,1,0,4,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
8961433,2,1,1,0,0,0,1,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
8962185,7,5,2,0,1,2,0,4,7,0,0,0,2,5,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8963744,6,6,0,0,1,1,0,4,6,0,0,0,5,1,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,Moderate Deficit
8971552,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8986977,11,11,0,0,1,1,3,6,10,1,0,2,4,5,0,4,6,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,4,0,0,1,1,Moderate Deficit
8989887,17,15,2,0,5,3,5,4,17,0,0,3,7,7,2,5,1,1,3,1,3,3,0,0,0,3,0,10,2,1,0,0,0,1,0,0,0,2,Well Equipped
8990593,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
8991270,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
8991966,3,2,1,0,0,1,0,2,3,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
9004602,2,2,0,0,0,0,2,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Server Deficit
9006652,2,1,1,0,0,2,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,Server Deficit
9006725,19,7,12,0,9,3,3,4,19,0,0,0,7,12,4,7,2,2,0,0,6,0,2,0,0,7,0,10,0,0,0,0,0,0,0,2,0,2,Well Equipped
9007676,7,7,0,0,2,0,2,3,7,0,0,1,3,3,5,1,0,1,0,0,4,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,1,Moderate Deficit
9011633,18,9,9,0,6,4,4,4,0,17,1,1,13,4,2,5,0,5,3,0,1,4,0,0,1,0,1,7,0,0,8,0,0,2,0,0,0,2,Well Equipped
9021224,2,1,1,0,0,0,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
9026323,2,2,0,0,1,1,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Server Deficit
9029132,2,1,1,0,0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
9031573,2,1,1,0,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Server Deficit
9032536,2,1,1,0,1,1,0,0,2,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
9036919,2,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Server Deficit
9037079,2,1,1,0,0,0,0,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Server Deficit
9043670,7,6,1,0,2,0,1,4,7,0,0,0,3,4,0,6,0,0,0,0,0,0,0,1,0,1,0,1,1,0,4,0,0,0,0,0,0,1,Moderate Deficit
9046312,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Server Deficit
9047428,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Server Deficit
